road_id,subdistrict_id,road_disruption_probability_0_1,confidence_class,top_risk_reason,source_name,source_timestamp,assumptions,osm_name,osm_highway,road_class,bridge_flag,subdistrict_name,processing_scope,closure_status
963609517,TH570902,0.094,low,Highest road-risk driver is road class.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Huai Khrai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963610075,TH570909,0.133,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,service,local,False,Pong Ngam,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963610585,TH570908,0.089,low,Highest road-risk driver is road class.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,service,local,False,Ban Dai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963610812,TH570909,0.133,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,service,local,False,Pong Ngam,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963610942,TH570909,0.133,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Pong Ngam,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963610986,TH570902,0.094,low,Highest road-risk driver is road class.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,track,local,False,Huai Khrai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963611080,TH570909,0.133,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Pong Ngam,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963611182,TH570902,0.094,low,Highest road-risk driver is road class.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Huai Khrai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963611484,TH570909,0.133,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Pong Ngam,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963611648,TH570902,0.094,low,Highest road-risk driver is road class.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Huai Khrai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963611799,TH570908,0.089,low,Highest road-risk driver is road class.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Ban Dai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963612255,TH570909,0.133,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Pong Ngam,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963612356,TH570902,0.094,low,Highest road-risk driver is road class.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Huai Khrai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963612543,TH570902,0.094,low,Highest road-risk driver is road class.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Huai Khrai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963612906,TH570902,0.094,low,Highest road-risk driver is road class.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Huai Khrai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963613116,TH570902,0.094,low,Highest road-risk driver is road class.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Huai Khrai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963613547,TH570902,0.094,low,Highest road-risk driver is road class.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Huai Khrai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963613769,TH570902,0.094,low,Highest road-risk driver is road class.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Huai Khrai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963613793,TH570902,0.094,low,Highest road-risk driver is road class.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,service,local,False,Huai Khrai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963614047,TH570902,0.094,low,Highest road-risk driver is road class.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Huai Khrai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963615899,TH570902,0.094,low,Highest road-risk driver is road class.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Huai Khrai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963617648,TH570902,0.094,low,Highest road-risk driver is road class.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,service,local,False,Huai Khrai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963619289,TH570908,0.089,low,Highest road-risk driver is road class.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Ban Dai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963619293,TH570902,0.094,low,Highest road-risk driver is road class.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Huai Khrai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963619777,TH570902,0.094,low,Highest road-risk driver is road class.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Huai Khrai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963619786,TH570909,0.133,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Pong Ngam,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963620153,TH570902,0.094,low,Highest road-risk driver is road class.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Huai Khrai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963620225,TH570902,0.094,low,Highest road-risk driver is road class.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Huai Khrai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963620471,TH570902,0.094,low,Highest road-risk driver is road class.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Huai Khrai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963620927,TH570902,0.094,low,Highest road-risk driver is road class.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,service,local,False,Huai Khrai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963622316,TH570902,0.094,low,Highest road-risk driver is road class.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,service,local,False,Huai Khrai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963622470,TH570902,0.094,low,Highest road-risk driver is road class.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Huai Khrai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963622728,TH570902,0.094,low,Highest road-risk driver is road class.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,service,local,False,Huai Khrai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963622730,TH570902,0.094,low,Highest road-risk driver is road class.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Huai Khrai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963622762,TH570902,0.094,low,Highest road-risk driver is road class.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Huai Khrai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963623888,TH570902,0.094,low,Highest road-risk driver is road class.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Huai Khrai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963633220,TH570902,0.094,low,Highest road-risk driver is road class.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,service,local,False,Huai Khrai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963633438,TH570902,0.094,low,Highest road-risk driver is road class.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,service,local,False,Huai Khrai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963636212,TH570902,0.094,low,Highest road-risk driver is road class.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Huai Khrai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963637712,TH570904,0.111,low,Highest road-risk driver is flood probability.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,service,local,False,Pong Pha,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963638753,TH570901,0.14,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Mae Sai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963640710,TH570902,0.094,low,Highest road-risk driver is road class.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Huai Khrai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963642794,TH570902,0.094,low,Highest road-risk driver is road class.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,service,local,False,Huai Khrai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963643849,TH570908,0.089,low,Highest road-risk driver is road class.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,service,local,False,Ban Dai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963678315,TH570906,0.135,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,service,local,False,Wiang Phang Kham,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963678316,TH570906,0.135,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,service,local,False,Wiang Phang Kham,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963825682,TH570902,0.094,low,Highest road-risk driver is road class.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,service,local,False,Huai Khrai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963827142,TH570902,0.094,low,Highest road-risk driver is road class.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Huai Khrai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963827315,TH570902,0.094,low,Highest road-risk driver is road class.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Huai Khrai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963827786,TH570902,0.094,low,Highest road-risk driver is road class.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Huai Khrai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963830575,TH570902,0.094,low,Highest road-risk driver is road class.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,unclassified,unclassified,False,Huai Khrai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963835031,TH570902,0.094,low,Highest road-risk driver is road class.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Huai Khrai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963835969,TH570902,0.094,low,Highest road-risk driver is road class.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Huai Khrai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963837556,TH570902,0.094,low,Highest road-risk driver is road class.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Huai Khrai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963837557,TH570902,0.094,low,Highest road-risk driver is road class.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Huai Khrai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963838270,TH570902,0.094,low,Highest road-risk driver is road class.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Huai Khrai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963838569,TH570902,0.094,low,Highest road-risk driver is road class.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Huai Khrai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963839089,TH570902,0.094,low,Highest road-risk driver is road class.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Huai Khrai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963839181,TH570902,0.094,low,Highest road-risk driver is road class.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Huai Khrai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963840750,TH570902,0.094,low,Highest road-risk driver is road class.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Huai Khrai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963845043,TH570902,0.094,low,Highest road-risk driver is road class.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,track,local,False,Huai Khrai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963845862,TH570908,0.089,low,Highest road-risk driver is road class.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Ban Dai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963846563,TH570905,0.148,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,service,local,False,Si Mueang Chum,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963846564,TH570905,0.148,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,service,local,False,Si Mueang Chum,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963846565,TH570905,0.148,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,service,local,False,Si Mueang Chum,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963853347,TH570908,0.089,low,Highest road-risk driver is road class.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,track,local,False,Ban Dai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963858969,TH570902,0.094,low,Highest road-risk driver is road class.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Huai Khrai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963860049,TH570902,0.094,low,Highest road-risk driver is road class.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,service,local,False,Huai Khrai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963862871,TH570902,0.094,low,Highest road-risk driver is road class.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,service,local,False,Huai Khrai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963866139,TH570902,0.094,low,Highest road-risk driver is road class.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,service,local,False,Huai Khrai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963866443,TH570902,0.094,low,Highest road-risk driver is road class.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,service,local,False,Huai Khrai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963870440,TH570902,0.094,low,Highest road-risk driver is road class.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,service,local,False,Huai Khrai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
963875418,TH570908,0.089,low,Highest road-risk driver is road class.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,service,local,False,Ban Dai,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
